chat_id,channel_identifier,condition,message,sender_id,receiver_id,session_time,segment
GSL_G.2_main_1,32651,control,is ice cream your favorite dessert?,976819,551759,11.446766666666667,middle
GSL_G.2_main_1,32652,control,i mean we weren't friends friends but we stick together us small town folk,661074,594825,11.482016666666667,middle
GSL_G.2_main_1,32653,control,Yeah I like it,90887,504005,11.483316666666667,middle
GSL_G.2_main_1,32654,control,I just watched alien last night and it was really good,551759,90887,11.580866666666667,middle
GSL_G.2_main_1,32655,control,My professor she is great,90887,504005,11.632516666666668,middle
GSL_G.2_main_1,32656,control,I'm in intro to educational psychology rn and that's offered in the ed school at ridley hall,504005,551759,11.643883333333333,middle
GSL_G.2_main_1,32657,control,its this camp that people here volunteer at for children whose parents have cancer,594825,976819,11.669,middle
GSL_G.2_main_1,32658,control,It's a very large lecture,90887,504005,11.846283333333334,middle
GSL_G.2_main_1,32659,control,Clark is so beautiful,551759,661074,11.848533333333334,middle
GSL_G.2_main_1,32660,control,Prob clinical psych so like therapy,661074,464297,11.850433333333333,middle
GSL_G.2_main_1,32661,control,ooh boba is a good answer,594825,551759,11.9383,middle
GSL_G.2_main_1,32662,control,how's your professor?,90887,504005,11.94665,middle
GSL_G.2_main_1,32663,control,ohh cool,976819,661074,11.9523,middle
GSL_G.2_main_1,32664,control,You should check out the music library,551759,661074,11.977016666666668,middle
GSL_G.2_main_1,32665,control,Ha yeah,464297,594825,12.034766666666666,middle
GSL_G.2_main_1,32666,control,its a hike,464297,594825,12.059283333333333,middle
GSL_G.2_main_1,32667,control,did you always want to come to uva?,976819,661074,12.08475,middle
GSL_G.2_main_1,32668,control,Yayyyy,90887,696373,12.132233333333334,middle
GSL_G.2_main_1,32669,control,Do you generally prefer cities or nature?,694133,90684,12.155283333333333,middle
GSL_G.2_main_1,32670,control,Cool,464297,551759,12.156866666666666,middle
GSL_G.2_main_1,32671,control,me tooo i can't wait to go home on friday,661074,90684,12.160083333333333,middle
GSL_G.2_main_1,32672,control,I'm in Kellogg,464297,551759,12.198916666666667,middle
GSL_G.2_main_1,32673,control,Definitely!,90887,696373,12.21195,middle
GSL_G.2_main_1,32674,control,I haven’t gone many times but it’s always so good,551759,594825,12.256166666666667,middle
GSL_G.2_main_1,32675,control,oh cool!,976819,464297,12.257616666666667,middle
GSL_G.2_main_1,32676,control,Oh awesome,464297,661074,12.289683333333333,middle
GSL_G.2_main_1,32677,control,what are your plans for the break,90887,696373,12.317833333333333,middle
GSL_G.2_main_1,32678,control,Nice!,696373,90887,12.323683333333333,middle
GSL_G.2_main_1,32679,control,I'm in page!,976819,464297,12.36295,middle
GSL_G.2_main_1,32680,control,I would say either clark or clem wbu,661074,551759,12.3713,middle
GSL_G.2_main_1,32681,control,yeah definitely,594825,551759,12.378816666666667,middle
GSL_G.2_main_1,32682,control,No way,551759,504005,12.39875,middle
GSL_G.2_main_1,32683,control,to be honest i'm not really sure about the different types of architecture but i've always thought that gothic architecture is really pretty,90684,551759,12.3994,middle
GSL_G.2_main_1,32684,control,and you can get ed school credit since that's not through the psych department,504005,551759,12.427666666666667,middle
GSL_G.2_main_1,32685,control,what about you?,90684,551759,12.4706,middle
GSL_G.2_main_1,32686,control,definitely nature,90684,694133,12.569816666666666,middle
GSL_G.2_main_1,32687,control,hey,661074,696373,12.570883333333333,middle
GSL_G.2_main_1,32688,control,do you like uva so far?,976819,464297,12.5744,middle
GSL_G.2_main_1,32689,control,I’m planning on transferring to the ed school,551759,504005,12.579983333333333,middle
GSL_G.2_main_1,32690,control,Hello :),90887,594825,12.628066666666667,middle
GSL_G.2_main_1,32691,control,my friend and i went to every boba place where i live and ranked them,594825,551759,12.644266666666667,middle
GSL_G.2_main_1,32692,control,Sara Rimm-Kaufman is the prof who's teaching this class this sem,504005,551759,12.787916666666666,middle
GSL_G.2_main_1,32693,control,i grew up in the country on a farm so nature reminds me of home a lot,90684,694133,12.8248,middle
GSL_G.2_main_1,32694,control,Nah,551759,976819,12.837633333333333,middle
GSL_G.2_main_1,32695,control,I highly recommend her,504005,551759,12.880533333333334,middle
GSL_G.2_main_1,32696,control,clinical psych so like therapy,661074,464297,12.886116666666666,middle
GSL_G.2_main_1,32697,control,what about you,90684,694133,12.888716666666667,middle
GSL_G.2_main_1,32698,control,yes especially with ice cream on top,90684,594825,13.087333333333333,middle
GSL_G.2_main_1,32699,control,ohh that's awesome,976819,594825,13.119416666666666,middle
GSL_G.2_main_1,32700,control,haha yeah that makes sense,594825,661074,13.142033333333334,middle
GSL_G.2_main_1,32701,control,I love deserts that aren’t super sweet,551759,976819,13.143516666666667,middle
GSL_G.2_main_1,32702,control,which year are you in :),90887,594825,13.154966666666667,middle
GSL_G.2_main_1,32703,control,I'm going home and my sister that's in Nigeria is coming to visit so I can't wait to see her,696373,90887,13.191333333333333,middle
GSL_G.2_main_1,32704,control,how far is lynchburg from here?,594825,661074,13.280566666666667,middle
GSL_G.2_main_1,32705,control,Do you plan on doing YSL?,504005,551759,13.288683333333333,middle
GSL_G.2_main_1,32706,control,hey,696373,661074,13.288766666666668,middle
GSL_G.2_main_1,32707,control,how long have you worked there?,976819,594825,13.331566666666667,middle
GSL_G.2_main_1,32708,control,did you know that it's a midwestern thing for people to put cheddar cheese on their apple pie,90684,594825,13.34915,middle
GSL_G.2_main_1,32709,control,That’s really good to know,551759,504005,13.376583333333333,middle
GSL_G.2_main_1,32710,control,yooo,661074,504005,13.377383333333333,middle
GSL_G.2_main_1,32711,control,how are you?,696373,661074,13.442733333333333,middle
GSL_G.2_main_1,32712,control,Yes!!,551759,504005,13.470866666666666,middle
GSL_G.2_main_1,32713,control,i have actually heard that but i thought it was a joke,594825,90684,13.591,middle
GSL_G.2_main_1,32714,control,That's fantastic,90887,696373,13.591433333333333,middle
GSL_G.2_main_1,32715,control,That sounds so fun,551759,594825,13.686383333333334,middle
GSL_G.2_main_1,32716,control,haha are you skipping class on monday and tuesday,90684,661074,13.696266666666666,middle
GSL_G.2_main_1,32717,control,what about you?,696373,90887,13.728766666666667,middle
GSL_G.2_main_1,32718,control,I also miss my sister,90887,696373,13.742433333333333,middle
GSL_G.2_main_1,32719,control,i guess it could be good??,594825,90684,13.777266666666666,middle
GSL_G.2_main_1,32720,control,ohh interesting,976819,551759,13.802533333333333,middle
GSL_G.2_main_1,32721,control,We only had two boba places where I lived,551759,594825,13.855483333333334,middle
GSL_G.2_main_1,32722,control,aww,696373,90887,13.885833333333334,middle
GSL_G.2_main_1,32723,control,what year are you?,976819,551759,13.901016666666667,middle
GSL_G.2_main_1,32724,control,"I really like him too, he's very distinguished in his field and so his lectures are really engaging as well",504005,90887,14.02165,middle
GSL_G.2_main_1,32725,control,Prolly Clark,551759,661074,14.095033333333333,middle
GSL_G.2_main_1,32726,control,good as well haha,976819,90684,14.150583333333334,middle
GSL_G.2_main_1,32727,control,at least you get a good workout in!,594825,464297,14.192833333333333,middle
GSL_G.2_main_1,32728,control,"i guess it might be, i might have to try it over break",90684,594825,14.198133333333333,middle
GSL_G.2_main_1,32729,control,what year are you?,976819,90684,14.23995,middle
GSL_G.2_main_1,32730,control,I'm not sure if he'll be retiring this sem tho,504005,90887,14.255683333333334,middle
GSL_G.2_main_1,32731,control,Idk much about architecture either tbh,551759,90684,14.328966666666666,middle
GSL_G.2_main_1,32732,control,maybe the salty sweet contrast makes it work somehow,90684,594825,14.357616666666667,middle
GSL_G.2_main_1,32733,control,"im a first year, wbu?",594825,90887,14.41625,middle
GSL_G.2_main_1,32734,control,haha,90684,551759,14.4712,middle
GSL_G.2_main_1,32735,control,hii what's your favorite animal?,976819,504005,14.497283333333334,middle
GSL_G.2_main_1,32736,control,I think UVAs architecture is super cool though,551759,90684,14.50585,middle
GSL_G.2_main_1,32737,control,I maybe spend one day wandering around Washington,90887,696373,14.575916666666666,middle
GSL_G.2_main_1,32738,control,Nature for sure,694133,90684,14.65915,middle
GSL_G.2_main_1,32739,control,it's a big lecture with over 450 students,504005,90887,14.7246,middle
GSL_G.2_main_1,32740,control,im a first year so i just joined this semester but im really excited to see where it goes,594825,976819,14.787066666666666,middle
GSL_G.2_main_1,32741,control,No way,551759,464297,14.791866666666667,middle
GSL_G.2_main_1,32742,control,yes i love it everything is so pretty here,90684,551759,14.796433333333333,middle
GSL_G.2_main_1,32743,control,ooh that sounds fun!,696373,90887,14.8145,middle
GSL_G.2_main_1,32744,control,the people seem super nice,594825,976819,14.8564,middle
GSL_G.2_main_1,32745,control,"Wowwww,",90887,504005,14.857866666666666,middle
GSL_G.2_main_1,32746,control,what's a hot take you have,90684,551759,14.869433333333333,middle
GSL_G.2_main_1,32747,control,much larger than mine,90887,504005,14.92495,middle
GSL_G.2_main_1,32748,control,What was it like growing up on a farm?,694133,90684,14.92725,middle
GSL_G.2_main_1,32749,control,Are you pre med as well?,464297,661074,15.089466666666667,middle
GSL_G.2_main_1,32750,control,I love kellogg,551759,464297,15.115733333333333,middle
GSL_G.2_main_1,32751,control,that's awesomeeee,504005,551759,15.124566666666666,middle
GSL_G.2_main_1,32752,control,ooh where are you from?,594825,551759,15.160766666666667,middle
GSL_G.2_main_1,32753,control,hii where is your favorite place that you've traveled to?,976819,696373,15.165033333333334,middle
GSL_G.2_main_1,32754,control,is the content difficult,90887,504005,15.205066666666667,middle
GSL_G.2_main_1,32755,control,check out that class if you get a chance,504005,551759,15.239116666666666,middle
GSL_G.2_main_1,32756,control,True!,464297,594825,15.301516666666666,middle
GSL_G.2_main_1,32757,control,Do you like uva so far?,464297,594825,15.420166666666667,middle
GSL_G.2_main_1,32758,control,me toooo,90887,594825,15.4732,middle
GSL_G.2_main_1,32759,control,yeah i could see that,594825,90684,15.484966666666667,middle
GSL_G.2_main_1,32760,control,if you dont think about it too much,594825,90684,15.575183333333333,middle
GSL_G.2_main_1,32761,control,I think it'll be really beneficial because you also learn about working with children and how to engage their learning,504005,551759,15.594833333333334,middle
GSL_G.2_main_1,32762,control,Green bean casserole is one of my favorite thanksgiving foods,551759,90684,15.7213,middle
GSL_G.2_main_1,32763,control,what's your major?,90887,594825,15.75705,middle
GSL_G.2_main_1,32764,control,yeah for the most part!,594825,464297,15.87155,middle
GSL_G.2_main_1,32765,control,Also I think snakes are super cute,551759,90684,15.957666666666666,middle
GSL_G.2_main_1,32766,control,"it was really cool, we have cows and chickens and it gave me a lot of appreciation for the cycle of life",90684,694133,15.97495,middle
GSL_G.2_main_1,32767,control,What’s your hot take,551759,90684,16.04635,middle
GSL_G.2_main_1,32768,control,it was a rough adjustment but i really like the school,594825,464297,16.072533333333332,middle
GSL_G.2_main_1,32769,control,Heyyyy I like red pandas and foxes,504005,976819,16.084883333333334,middle
GSL_G.2_main_1,32770,control,wbu?,594825,464297,16.10995,middle
GSL_G.2_main_1,32771,control,ohh that's so cool,976819,594825,16.178866666666668,middle
GSL_G.2_main_1,32772,control,Harrisonburg,551759,594825,16.213166666666666,middle
GSL_G.2_main_1,32773,control,Wbu,551759,594825,16.23443333333333,middle
GSL_G.2_main_1,32774,control,what's your major?,976819,594825,16.282633333333333,middle
GSL_G.2_main_1,32775,control,im environmental science!,594825,90887,16.324766666666665,middle
GSL_G.2_main_1,32776,control,what's your favorite food?,504005,976819,16.336,middle
GSL_G.2_main_1,32777,control,I hate sweet tea with a passion it's just not good,90684,551759,16.355283333333333,middle
GSL_G.2_main_1,32778,control,I definitely wil,551759,504005,16.399683333333332,middle
GSL_G.2_main_1,32779,control,whats yours?,594825,90887,16.419516666666667,middle
GSL_G.2_main_1,32780,control,hii:) i would say london,696373,976819,16.528566666666666,middle
GSL_G.2_main_1,32781,control,What’s your major,551759,504005,16.58115,middle
GSL_G.2_main_1,32782,control,im environmental science wbu?,594825,976819,16.5978,middle
GSL_G.2_main_1,32783,control,Yeah? How so?,694133,90684,16.623733333333334,middle
GSL_G.2_main_1,32784,control,"wow, do you like scientific movies?",90887,551759,16.62585,middle
GSL_G.2_main_1,32785,control,what about you?,696373,976819,16.64775,middle
GSL_G.2_main_1,32786,control,and oh my gosh i hate snakes so that is definitely a hot take,90684,551759,16.64835,middle
GSL_G.2_main_1,32787,control,First,551759,976819,16.66065,middle
GSL_G.2_main_1,32788,control,oh sick,976819,504005,16.669966666666667,middle
GSL_G.2_main_1,32789,control,Wbu,551759,976819,16.674783333333334,middle
GSL_G.2_main_1,32790,control,im from arlington,594825,551759,16.803933333333333,middle
GSL_G.2_main_1,32791,control,i'm a first year,90684,976819,16.864116666666668,middle
GSL_G.2_main_1,32792,control,what about you?,90684,976819,16.9136,middle
GSL_G.2_main_1,32793,control,"Yes, if you've never taken a psych class before—there's just a LOT of reading and his tests are tricky",504005,90887,16.949633333333335,middle
GSL_G.2_main_1,32794,control,"wow, that sounds so cool!",90887,594825,16.954416666666667,middle
GSL_G.2_main_1,32795,control,you didnt want to go to jmu? haha,594825,551759,17.052416666666666,middle
GSL_G.2_main_1,32796,control,me might do Economics,90887,594825,17.179716666666668,middle
GSL_G.2_main_1,32797,control,I used to be a huge rom com fan but I feel like those were getting a little repetitive,551759,90887,17.20875,middle
GSL_G.2_main_1,32798,control,Haha really why,464297,551759,17.219266666666666,middle
GSL_G.2_main_1,32799,control,hi!,594825,504005,17.39125,middle
GSL_G.2_main_1,32800,control,What’s your favorite genre of movie,551759,90887,17.45305,middle
GSL_G.2_main_1,32801,control,for favorite food I'd say either Italian food like pasta or a really good steak haha,976819,504005,17.463166666666666,middle
GSL_G.2_main_1,32802,control,hbu,976819,504005,17.485216666666666,middle
GSL_G.2_main_1,32803,control,Have you heard of Green Housing Coalition?,90887,594825,17.529,middle
GSL_G.2_main_1,32804,control,hii:) what's your favorite place on grounds,696373,694133,17.5699,middle
