Id,Channel Identifier,Abs. Time,Sender,Message,ID,Avatar,
33341,GSL_G.1_main_1,1700073662538,P.7,aww that's always nice,"""P.4_P.7""",261957,rabbit.png
33342,GSL_G.1_main_1,1700073664763,P.6,did you watch the whole thing,"""P.6_P.10""",404045,donkey.png
33343,GSL_G.1_main_1,1700073674053,P.6,bc her character is iffy at first but gets better,"""P.6_P.10""",404045,donkey.png
33344,GSL_G.1_main_1,1700073674166,P.4,oh nice!,"""P.4_P.8""",990670,panda.png
33345,GSL_G.1_main_1,1700073683099,P.1,I have a psych one tomorrow--Psych 101,"""P.1_P.10""",527924,elephant.png
33346,GSL_G.1_main_1,1700073689054,P.7,same here,"""P.4_P.7""",261957,rabbit.png
33347,GSL_G.1_main_1,1700073689495,P.10,i love the stuffing and pies,"""P.9_P.10""",689043,moose.png
33348,GSL_G.1_main_1,1700073691101,P.9,love taylor swift! would say she's a guilty pleasure but honestly don't feel guilty about it at all lol. I listen to a lot of EDM and metal. Favorite group is probably tool,"""P.6_P.9""",939559,racoon.png
33349,GSL_G.1_main_1,1700073691866,P.10,u?,"""P.9_P.10""",689043,moose.png
33350,GSL_G.1_main_1,1700073699281,P.1,Oh yeah!!!  They're awesome!!!,"""P.1_P.6""",527924,elephant.png
33351,GSL_G.1_main_1,1700073702233,P.7,Im taking the Amtrak for the first time which should be interesting haha,"""P.4_P.7""",261957,rabbit.png
33352,GSL_G.1_main_1,1700073703043,P.8,I’m an international student so I’m going to nova with one of my friends,"""P.8_P.10""",903981,Pig.png
33353,GSL_G.1_main_1,1700073704398,P.10,no i didn't :/,"""P.6_P.10""",689043,moose.png
33354,GSL_G.1_main_1,1700073705242,P.6,I havent seen Ted maybe I'll check it out. you got a fav movie?,"""P.2_P.6""",404045,donkey.png
33355,GSL_G.1_main_1,1700073705249,P.8,Wbu,"""P.8_P.10""",903981,Pig.png
33356,GSL_G.1_main_1,1700073711521,P.7,wait that's so cool,"""P.7_P.10""",261957,rabbit.png
33357,GSL_G.1_main_1,1700073717709,P.4,the amtrak sucks sooo much,"""P.4_P.7""",990670,panda.png
33358,GSL_G.1_main_1,1700073723164,P.10,ooh that's cool!,"""P.8_P.10""",689043,moose.png
33359,GSL_G.1_main_1,1700073723271,P.4,but it’s so cheap,"""P.4_P.7""",990670,panda.png
33360,GSL_G.1_main_1,1700073729443,P.9,my family does this oyster stuffing which is honestly ridiculous,"""P.9_P.10""",939559,racoon.png
33361,GSL_G.1_main_1,1700073736666,P.8,How do you like Virginia?,"""P.4_P.8""",903981,Pig.png
33362,GSL_G.1_main_1,1700073738798,P.1,"I really like Appa (if he counts), although maybe characterwise, Zuko?","""P.1_P.6""",527924,elephant.png
33363,GSL_G.1_main_1,1700073739945,P.10,what country are you from?,"""P.8_P.10""",689043,moose.png
33364,GSL_G.1_main_1,1700073742415,P.9,how's your day been so far,"""P.5_P.9""",939559,racoon.png
33365,GSL_G.1_main_1,1700073745314,P.2,Hi! How are you doing,"""P.2_P.3""",313398,dog.png
33366,GSL_G.1_main_1,1700073747168,P.7,lowkey if I could afford it Id love to leave the country and go to London or Australia,"""P.7_P.10""",261957,rabbit.png
33367,GSL_G.1_main_1,1700073747741,P.6,I saw the other ones but a lot of people hated on 8 bc it was just appealing to gender equality and stuff but maybe I'll try it out,"""P.6_P.8""",404045,donkey.png
33368,GSL_G.1_main_1,1700073748942,P.1,I really like how he evolves,"""P.1_P.6""",527924,elephant.png
33369,GSL_G.1_main_1,1700073749955,P.10,honestly that slays tho,"""P.9_P.10""",689043,moose.png
33370,GSL_G.1_main_1,1700073750586,P.2,Hi! How are you,"""P.2_P.5""",313398,dog.png
33371,GSL_G.1_main_1,1700073757005,P.7,ive never been outside the country before,"""P.7_P.10""",261957,rabbit.png
33372,GSL_G.1_main_1,1700073757917,P.2,Hi! How are you,"""P.2_P.7""",313398,dog.png
33373,GSL_G.1_main_1,1700073758689,P.5,Yeah the pacing was definitely off. But the next season will definitely be way better,"""P.5_P.6""",966678,fox2.png
33374,GSL_G.1_main_1,1700073760240,P.2,Hi! How are you,"""P.2_P.8""",313398,dog.png
33375,GSL_G.1_main_1,1700073762300,P.2,Hi! How are you,"""P.2_P.9""",313398,dog.png
33376,GSL_G.1_main_1,1700073763664,P.3,Not too bad,"""P.2_P.3""",931415,monkey.png
33377,GSL_G.1_main_1,1700073764870,P.9,hey how's it going,"""P.3_P.9""",939559,racoon.png
33378,GSL_G.1_main_1,1700073772429,P.4,meh very boring wbu,"""P.4_P.8""",990670,panda.png
33379,GSL_G.1_main_1,1700073772893,P.10,"ooh those are both cool, anywhere in england would be a dream","""P.7_P.10""",689043,moose.png
33380,GSL_G.1_main_1,1700073774215,P.6,lmao I would not have guessed a Taylor swift enjoyer would also like EDM and metal that is crazy,"""P.6_P.9""",404045,donkey.png
33381,GSL_G.1_main_1,1700073775107,P.9,"Hey! I'm good, how are you?","""P.2_P.9""",939559,racoon.png
33382,GSL_G.1_main_1,1700073775619,P.7,but realistically id like to end up in nyc or something,"""P.7_P.10""",261957,rabbit.png
33383,GSL_G.1_main_1,1700073777029,P.3,I’m pretty bored ngl,"""P.2_P.3""",931415,monkey.png
33384,GSL_G.1_main_1,1700073780265,P.7,totally,"""P.7_P.10""",261957,rabbit.png
33385,GSL_G.1_main_1,1700073782940,P.4,im from nyc so I enjoy the rush more,"""P.4_P.8""",990670,panda.png
33386,GSL_G.1_main_1,1700073783004,P.1,^ Throughout the series,"""P.1_P.6""",527924,elephant.png
33387,GSL_G.1_main_1,1700073784612,P.10,honestly me neither haha i've only been to canada,"""P.7_P.10""",689043,moose.png
33388,GSL_G.1_main_1,1700073787431,P.6,I am going to eat a lot of mashed potatoes,"""P.6_P.7""",404045,donkey.png
33389,GSL_G.1_main_1,1700073793347,P.1,Have you seen Vox Machina?,"""P.1_P.6""",527924,elephant.png
33390,GSL_G.1_main_1,1700073795485,P.6,you have a favorite thanksgiving food or any cool plans?,"""P.6_P.7""",404045,donkey.png
33391,GSL_G.1_main_1,1700073795848,P.7,my ultimate life goal is to be able to speak w a decent British accent,"""P.7_P.10""",261957,rabbit.png
33392,GSL_G.1_main_1,1700073800468,P.10,"yeah, realistically i'll prob end up in dc for a few years","""P.7_P.10""",689043,moose.png
33393,GSL_G.1_main_1,1700073807387,P.9,she's so talented and versatile lol how could I not,"""P.6_P.9""",939559,racoon.png
33394,GSL_G.1_main_1,1700073808402,P.1,How are you doing today?,"""P.1_P.5""",527924,elephant.png
33395,GSL_G.1_main_1,1700073808651,P.10,lmao ur so real for that,"""P.7_P.10""",689043,moose.png
33396,GSL_G.1_main_1,1700073812928,P.7,ooh but ive heard Canadas beautiful,"""P.7_P.10""",261957,rabbit.png
33397,GSL_G.1_main_1,1700073815707,P.6,nah what is that about?,"""P.1_P.6""",404045,donkey.png
33398,GSL_G.1_main_1,1700073816183,P.10,i used to be able to and then it just vanished,"""P.7_P.10""",689043,moose.png
33399,GSL_G.1_main_1,1700073816351,P.8,I was born in the states and my whole family is from here but my family is in the state department so I live in El Salvador rn,"""P.8_P.10""",903981,Pig.png
33400,GSL_G.1_main_1,1700073818182,P.9,Hey how's your week been,"""P.8_P.9""",939559,racoon.png
33401,GSL_G.1_main_1,1700073826029,P.10,"it's like knock off europe, i reccomend","""P.7_P.10""",689043,moose.png
33402,GSL_G.1_main_1,1700073833317,P.6,My family loves the gbbs I have seen a lot of episodes,"""P.4_P.6""",404045,donkey.png
33403,GSL_G.1_main_1,1700073834374,P.8,Pretty good wbu?,"""P.2_P.8""",903981,Pig.png
33404,GSL_G.1_main_1,1700073836055,P.7,"Hey, good! how's ur week going?","""P.2_P.7""",261957,rabbit.png
33405,GSL_G.1_main_1,1700073837167,P.6,the holiday ones are the coolest,"""P.4_P.6""",404045,donkey.png
33406,GSL_G.1_main_1,1700073840363,P.5,Good! Just classes and hw very boring stuff. How's your day?,"""P.5_P.9""",966678,fox2.png
33407,GSL_G.1_main_1,1700073841646,P.10,that's so cool,"""P.8_P.10""",689043,moose.png
33408,GSL_G.1_main_1,1700073842130,P.7,Oof rlly,"""P.4_P.7""",261957,rabbit.png
33409,GSL_G.1_main_1,1700073845162,P.1,"It's kind of like Avatar, but really weird!!  It has something to do with Dungeons and Dragons...","""P.1_P.6""",527924,elephant.png
33410,GSL_G.1_main_1,1700073845660,P.7,haha I had high hopes,"""P.4_P.7""",261957,rabbit.png
33411,GSL_G.1_main_1,1700073849987,P.10,so do you speak spanish?,"""P.8_P.10""",689043,moose.png
33412,GSL_G.1_main_1,1700073852660,P.6,is stranger things worth the watch i never hopped on that trend,"""P.4_P.6""",404045,donkey.png
33413,GSL_G.1_main_1,1700073854219,P.8,Yeah I get that,"""P.4_P.8""",903981,Pig.png
33414,GSL_G.1_main_1,1700073856484,P.9,lol yeah it's an interesting experiment. excited for break?,"""P.1_P.9""",939559,racoon.png
33415,GSL_G.1_main_1,1700073861403,P.10,i can,"""P.3_P.10""",689043,moose.png
33416,GSL_G.1_main_1,1700073865388,P.7,bc I saw some TikTok of Amtrak traveling on the west coast and it was srsly beautiful,"""P.4_P.7""",261957,rabbit.png
33417,GSL_G.1_main_1,1700073866206,P.8,I used to live in London so I miss the city life,"""P.4_P.8""",903981,Pig.png
33418,GSL_G.1_main_1,1700073867034,P.10,can't wait for break,"""P.3_P.10""",689043,moose.png
33419,GSL_G.1_main_1,1700073875242,P.10,what's ur fave book,"""P.4_P.10""",689043,moose.png
33420,GSL_G.1_main_1,1700073876312,P.6,Hopefully we'll see! Do you do anything else for fun in free time?,"""P.5_P.6""",404045,donkey.png
33421,GSL_G.1_main_1,1700073877654,P.8,NYC is next level though,"""P.4_P.8""",903981,Pig.png
33422,GSL_G.1_main_1,1700073882844,P.10,samee,"""P.1_P.10""",689043,moose.png
33423,GSL_G.1_main_1,1700073889740,P.10,do u feel ready,"""P.1_P.10""",689043,moose.png
33424,GSL_G.1_main_1,1700073892177,P.1,"Yes!!!  Very much so!!!  I'm heading to some multi day event this weekend, but I'm looking forward to going home and seeing my dog!","""P.1_P.9""",527924,elephant.png
33425,GSL_G.1_main_1,1700073894475,P.7,do you take it pretty often? I know a lot of nova kids do,"""P.4_P.7""",261957,rabbit.png
33426,GSL_G.1_main_1,1700073895561,P.5,I'm good! How's your day?,"""P.2_P.5""",966678,fox2.png
33427,GSL_G.1_main_1,1700073899927,P.6,I more meant they just seem like opposite types of music,"""P.6_P.9""",404045,donkey.png
33428,GSL_G.1_main_1,1700073901482,P.1,Nope!,"""P.1_P.10""",527924,elephant.png
33429,GSL_G.1_main_1,1700073902769,P.10,hey! hru?,"""P.5_P.10""",689043,moose.png
33430,GSL_G.1_main_1,1700073911193,P.3,Fr,"""P.3_P.10""",931415,monkey.png
33431,GSL_G.1_main_1,1700073913584,P.1,I don't know what to do to prepare!!!!!!,"""P.1_P.10""",527924,elephant.png
33432,GSL_G.1_main_1,1700073917662,P.10,real lmao,"""P.1_P.10""",689043,moose.png
33433,GSL_G.1_main_1,1700073923771,P.1,What about you?,"""P.1_P.10""",527924,elephant.png
33434,GSL_G.1_main_1,1700073924448,P.3,I’m done with school at this point,"""P.3_P.10""",931415,monkey.png
33435,GSL_G.1_main_1,1700073925461,P.7,that's so real,"""P.6_P.7""",261957,rabbit.png
33436,GSL_G.1_main_1,1700073931085,P.10,i started making a quizlet but i haven't finished chapter 11...,"""P.1_P.10""",689043,moose.png
33437,GSL_G.1_main_1,1700073931936,P.8,I mean it’s just women instead of men,"""P.6_P.8""",903981,Pig.png
33438,GSL_G.1_main_1,1700073936982,P.6,"Maybe I will give it a try, what else do you like to do in your free time?","""P.1_P.6""",404045,donkey.png
33439,GSL_G.1_main_1,1700073939619,P.7,controversial opinion but mashed potatoes are the most important thanksgiving dish,"""P.6_P.7""",261957,rabbit.png
33440,GSL_G.1_main_1,1700073943613,P.10,ur so real,"""P.3_P.10""",689043,moose.png
33441,GSL_G.1_main_1,1700073947214,P.8,Long!,"""P.8_P.9""",903981,Pig.png
33442,GSL_G.1_main_1,1700073949642,P.8,Wbu,"""P.8_P.9""",903981,Pig.png
33443,GSL_G.1_main_1,1700073950959,P.10,the burnout is insane,"""P.3_P.10""",689043,moose.png
33444,GSL_G.1_main_1,1700073962682,P.10,do u have any tests this week>,"""P.3_P.10""",689043,moose.png
33445,GSL_G.1_main_1,1700073963376,P.8,I do!,"""P.8_P.10""",903981,Pig.png
33446,GSL_G.1_main_1,1700073963827,P.7,im just visiting family which I don't get to do often living so far away hbu?,"""P.6_P.7""",261957,rabbit.png
33447,GSL_G.1_main_1,1700073964892,P.3,Hmm,"""P.1_P.3""",931415,monkey.png
33448,GSL_G.1_main_1,1700073973030,P.3,Yep I have psych tomorrow,"""P.3_P.10""",931415,monkey.png
33449,GSL_G.1_main_1,1700073976483,P.8,somewhat fluently ish,"""P.8_P.10""",903981,Pig.png
33450,GSL_G.1_main_1,1700073977327,P.1,"I kind of crammed for it this afternoon---which goes against the study module's recommendatio, but I'm just sooo worried about it","""P.1_P.10""",527924,elephant.png
33451,GSL_G.1_main_1,1700073985774,P.10,that's so cool! I'd love to learn spanish,"""P.8_P.10""",689043,moose.png
33452,GSL_G.1_main_1,1700073986377,P.2,Haha yea any tough exams this week?,"""P.1_P.2""",313398,dog.png
33453,GSL_G.1_main_1,1700073991535,P.10,languages are so fun,"""P.8_P.10""",689043,moose.png
33454,GSL_G.1_main_1,1700073996689,P.7,ok.. haha just tried and rlly anticipating break,"""P.2_P.7""",261957,rabbit.png
33455,GSL_G.1_main_1,1700073998414,P.10,same,"""P.3_P.10""",689043,moose.png
33456,GSL_G.1_main_1,1700073999150,P.5,"reading, sketching, and crocheting. What do you do for fun?","""P.5_P.6""",966678,fox2.png
33457,GSL_G.1_main_1,1700074000926,P.8,Two truths and a lie go,"""P.1_P.8""",903981,Pig.png
33458,GSL_G.1_main_1,1700074001595,P.7,have any fun plans?,"""P.2_P.7""",261957,rabbit.png
33459,GSL_G.1_main_1,1700074009833,P.10,i feel like we're all in psych 1010,"""P.3_P.10""",689043,moose.png
33460,GSL_G.1_main_1,1700074010072,P.2,From NY its kinda far lol but I like va a lot,"""P.2_P.10""",313398,dog.png
33461,GSL_G.1_main_1,1700074011487,P.2,wbu,"""P.2_P.10""",313398,dog.png
33462,GSL_G.1_main_1,1700074012340,P.8,Yeah it’s great,"""P.8_P.10""",903981,Pig.png
33463,GSL_G.1_main_1,1700074012967,P.7,lmao,"""P.7_P.10""",261957,rabbit.png
33464,GSL_G.1_main_1,1700074018345,P.8,Do you speak any besides English,"""P.8_P.10""",903981,Pig.png
33465,GSL_G.1_main_1,1700074019690,P.1,"I like to draw...read...stargaze.  I brought my violin to school as well, but I have not played it as much as I would have liked to","""P.1_P.6""",527924,elephant.png
33466,GSL_G.1_main_1,1700074021957,P.7,ok im convinced,"""P.7_P.10""",261957,rabbit.png
33467,GSL_G.1_main_1,1700074022241,P.9,it's alright. had a busy morning but it going to be a relatively chill evening so that's a plus,"""P.5_P.9""",939559,racoon.png
33468,GSL_G.1_main_1,1700074026208,P.2,Yea same this is a nice break from studying,"""P.2_P.3""",313398,dog.png
33469,GSL_G.1_main_1,1700074026320,P.10,"ooh that's cool! like nyc, or upstate?","""P.2_P.10""",689043,moose.png
33470,GSL_G.1_main_1,1700074028163,P.8,Two truths and a lie go,"""P.5_P.8""",903981,Pig.png
33471,GSL_G.1_main_1,1700074028286,P.9,it's*,"""P.5_P.9""",939559,racoon.png
33472,GSL_G.1_main_1,1700074030080,P.2,any tough exams this week?,"""P.2_P.3""",313398,dog.png
33473,GSL_G.1_main_1,1700074033271,P.10,i'm from cville haha so not too far,"""P.2_P.10""",689043,moose.png
33474,GSL_G.1_main_1,1700074039795,P.5,Great! Just been busy with class work. How's your day?,"""P.1_P.5""",966678,fox2.png
33475,GSL_G.1_main_1,1700074047069,P.8,Two truths and a lie go,"""P.7_P.8""",903981,Pig.png
33476,GSL_G.1_main_1,1700074050438,P.2,Same I've tried taking art classes and I just get embarrassed,"""P.2_P.4""",313398,dog.png
33477,GSL_G.1_main_1,1700074051628,P.7,what's ur fav tv shows/movies rn,"""P.7_P.10""",261957,rabbit.png
33478,GSL_G.1_main_1,1700074052315,P.10,haha but cramming works tho,"""P.1_P.10""",689043,moose.png
33479,GSL_G.1_main_1,1700074057054,P.2,leaving it as a side hobby is the move,"""P.2_P.4""",313398,dog.png
33480,GSL_G.1_main_1,1700074061958,P.10,it could be ur drop?,"""P.1_P.10""",689043,moose.png
33481,GSL_G.1_main_1,1700074068321,P.2,Doing pretty well so far this is a nice study break,"""P.2_P.5""",313398,dog.png
33482,GSL_G.1_main_1,1700074076942,P.6,yeah I didn't mean like that I just meant people said the writing was not as good as the other two. I wish they would make more shows about women but I feel like the problem these days is they make them half baked just to appeal to people and not actually for the purpose of good writing. Not saying that is Oceans 8 just what I heard. Arcane is a really good action show on Netflix about women if you have seen it I wish they would make more like it!,"""P.6_P.8""",404045,donkey.png
33483,GSL_G.1_main_1,1700074077447,P.3,Yep psych tomorrow,"""P.2_P.3""",931415,monkey.png
33484,GSL_G.1_main_1,1700074089321,P.9,yeah I got you. I like a lot of different music I guess. looking forward to break?,"""P.6_P.9""",939559,racoon.png
33485,GSL_G.1_main_1,1700074091748,P.3,Yep psych tomorrow,"""P.2_P.3""",931415,monkey.png
33486,GSL_G.1_main_1,1700074095272,P.2,Yea it's definitely the original avatar movie,"""P.2_P.6""",313398,dog.png
33487,GSL_G.1_main_1,1700074100015,P.8,Two truths and a lie go,"""P.3_P.8""",903981,Pig.png
33488,GSL_G.1_main_1,1700074101978,P.6,combining mashed potatoes with stuffing honestly hits too,"""P.6_P.7""",404045,donkey.png
33489,GSL_G.1_main_1,1700074102163,P.2,saw it as a kid and was just blown away,"""P.2_P.6""",313398,dog.png
33490,GSL_G.1_main_1,1700074104017,P.9,nice! what kind of dog??,"""P.1_P.9""",939559,racoon.png
33491,GSL_G.1_main_1,1700074105152,P.10,"rn, i'm rewatching gossip girl but my fave movies of all time are wither star wars revenge of the sith or pride and prejudice","""P.7_P.10""",689043,moose.png
33492,GSL_G.1_main_1,1700074107188,P.10,wbu?,"""P.7_P.10""",689043,moose.png
33493,GSL_G.1_main_1,1700074111221,P.2,gotta say the new one didn't quite live up to my expectations,"""P.2_P.6""",313398,dog.png
33494,GSL_G.1_main_1,1700074127683,P.10,"I speak french, and i'm taking russian now","""P.8_P.10""",689043,moose.png
33495,GSL_G.1_main_1,1700074128473,P.1,"Alright... I have been out of the country 4 times, I have been to the principals office thrice, and I have been the class president every year at high school!","""P.1_P.8""",527924,elephant.png
33496,GSL_G.1_main_1,1700074135251,P.6,mhm you got any favorite foods you're looking forward too,"""P.6_P.9""",404045,donkey.png
33497,GSL_G.1_main_1,1700074138916,P.10,are u taking any languages here?,"""P.8_P.10""",689043,moose.png
33498,GSL_G.1_main_1,1700074142227,P.2,"Just going home for the week, super excited to see the friends and fam","""P.2_P.7""",313398,dog.png
33499,GSL_G.1_main_1,1700074143803,P.9,it definitely does. my favorite pie is pecan hbu,"""P.9_P.10""",939559,racoon.png
33500,GSL_G.1_main_1,1700074146320,P.7,ooh good one ok 1ive never been outside the country 2 I recently dropped my phone down an elevator shaft 3) I genuinely believe mashed potatoes are the best part of the thanksgiving meal,"""P.7_P.8""",261957,rabbit.png
33501,GSL_G.1_main_1,1700074148106,P.1,Same!  Studying for tests for the week...,"""P.1_P.5""",527924,elephant.png
33502,GSL_G.1_main_1,1700074149842,P.3,Are you getting these?,"""P.3_P.10""",931415,monkey.png
33503,GSL_G.1_main_1,1700074151776,P.6,crocheting sounds cool i never met anyone who did that b4,"""P.5_P.6""",404045,donkey.png
33504,GSL_G.1_main_1,1700074154761,P.10,pecan is so good,"""P.9_P.10""",689043,moose.png
33505,GSL_G.1_main_1,1700074156128,P.2,Kinda bittersweet tho because I have been having a great time here,"""P.2_P.7""",313398,dog.png
33506,GSL_G.1_main_1,1700074157327,P.3,I think my phones being wonky,"""P.3_P.10""",931415,monkey.png
33507,GSL_G.1_main_1,1700074158391,P.2,u?,"""P.2_P.7""",313398,dog.png
33508,GSL_G.1_main_1,1700074159828,P.7,Yes,"""P.6_P.7""",261957,rabbit.png
33509,GSL_G.1_main_1,1700074161276,P.10,mine are pecan or cherry,"""P.9_P.10""",689043,moose.png
33510,GSL_G.1_main_1,1700074161932,P.6,I play badminton and just hang out with friends,"""P.5_P.6""",404045,donkey.png
33511,GSL_G.1_main_1,1700074175479,P.2,"Doing pretty solid, this is a nice break from studying for all my exams","""P.2_P.8""",313398,dog.png
33512,GSL_G.1_main_1,1700074177261,P.1,"She's a weirdo!  She's merle blue with stripes, spots, and pointy ears!","""P.1_P.9""",527924,elephant.png
